__docPath,__docId,createdAt,date,minutes,source,trigger
todos/yHey3x08zCgA2icWo0NX/sessions/8YcsZrrLbDvQd1gcPYox,8YcsZrrLbDvQd1gcPYox,2025-12-02T09:28:04.864Z,2025-12-02,30,manual,manual
