__docPath,__docId,createdAt,date,minutes,source,trigger
todos/N43xxIs1NVgUdHVhicz2/sessions/sUMs1sEVONwW29aJLskM,sUMs1sEVONwW29aJLskM,2025-12-15T12:40:46.584Z,2025-12-15,600,manual,manual
