__docPath,__docId,createdAt,date,minutes,source,trigger
todos/k3TSWnSlr3Wk8uCKw9VU/sessions/IGiWHma0Sc9dVK5hirf5,IGiWHma0Sc9dVK5hirf5,2025-11-26T02:07:39.347Z,2025-11-26,120,manual,manual
todos/k3TSWnSlr3Wk8uCKw9VU/sessions/vFaLUcHIqHmKO9phwl3t,vFaLUcHIqHmKO9phwl3t,2025-11-24T04:31:17.522Z,2025-11-24,60,manual,manual
