__docPath,__docId,createdAt,date,minutes,source,trigger
todos/mxhyUNbtgPbGkWIUmmBH/sessions/3NwszBHDXCcU0pG1MGxy,3NwszBHDXCcU0pG1MGxy,2025-11-24T04:31:17.464Z,2025-11-24,15,manual,manual
