__docPath,__docId,createdAt,date,minutes,source,trigger
todos/5NHkI2KZn1oWspLbrLVE/sessions/BZPlfGBVS2OH77qTZ0zW,BZPlfGBVS2OH77qTZ0zW,2025-10-21T04:16:47.154Z,2025-10-21,60,manual,manual
