__docPath,__docId,createdAt,date,minutes,source,trigger
todos/JqO4tRtNjj47sPW7FrWw/sessions/98FZlbbzUrOGLY082we3,98FZlbbzUrOGLY082we3,2025-10-19T21:39:27.942Z,2025-10-14,60,manual,log-editor
todos/JqO4tRtNjj47sPW7FrWw/sessions/yOUjKTowQOcX07HNLkWz,yOUjKTowQOcX07HNLkWz,2025-11-24T08:02:11.532Z,2025-10-14,0,manual,log-editor
