__docPath,__docId,createdAt,date,minutes,source,trigger
todos/Kue0t6QytBmV9GXVQAS1/sessions/4CQTxblgKpxwahvWWKJ2,4CQTxblgKpxwahvWWKJ2,2025-10-21T04:16:47.180Z,2025-10-21,30,manual,manual
