__docPath,__docId,createdAt,date,minutes,source,trigger
todos/1fQSP4olWNYjyj9ztsIa/sessions/bnLy2nEkSmKrYPl93IGv,bnLy2nEkSmKrYPl93IGv,2025-12-02T09:35:22.309Z,2025-12-02,30,manual,manual
