__docPath,__docId,createdAt,date,minutes,source,trigger
todos/Bx156zCjh0k9f9NSnb3U/sessions/Co99E0qbeJ4EIIu84Rjo,Co99E0qbeJ4EIIu84Rjo,2025-12-02T01:44:37.069Z,2025-12-02,15,manual,list
