__docPath,__docId,createdAt,date,minutes,source,trigger
todos/BvsY1VGmhwOPCMTmoxcT/sessions/8GeXn6ARbffAeXaCZWap,8GeXn6ARbffAeXaCZWap,2025-11-24T06:12:58.524Z,2025-11-24,30,manual,list
todos/BvsY1VGmhwOPCMTmoxcT/sessions/D89jgJCc0xL2KhVnL3Ti,D89jgJCc0xL2KhVnL3Ti,2025-11-20T07:04:39.052Z,2025-11-20,5,manual,list
todos/BvsY1VGmhwOPCMTmoxcT/sessions/JTukkdx11Lw7VPyWh9fa,JTukkdx11Lw7VPyWh9fa,2025-11-20T07:25:59.764Z,2025-11-20,10,manual,list
todos/BvsY1VGmhwOPCMTmoxcT/sessions/dCABHy2NhUgV8otMfrBb,dCABHy2NhUgV8otMfrBb,2025-11-20T03:12:55.147Z,2025-11-20,10,manual,list
todos/BvsY1VGmhwOPCMTmoxcT/sessions/xsfScaeR8Twl2iQK2hnd,xsfScaeR8Twl2iQK2hnd,2025-11-20T07:14:40.264Z,2025-11-20,5,manual,list
