__docPath,__docId,createdAt,date,minutes,source,trigger
todos/5KxoVTiwYbl1q6tepu0D/sessions/aem2iKZABJTyXn2f6lkS,aem2iKZABJTyXn2f6lkS,2025-11-12T04:46:45.055Z,2025-11-12,70,manual,list
