__docPath,__docId,createdAt,date,minutes,source,trigger
todos/WENaj13RWJSra5tVQdBe/sessions/1A0OpPmP3Obu76d2CIqK,1A0OpPmP3Obu76d2CIqK,2025-12-10T07:12:31.585Z,2025-12-10,5,manual,list
todos/WENaj13RWJSra5tVQdBe/sessions/Y8KMJDejjMNUajW5iTNF,Y8KMJDejjMNUajW5iTNF,2025-12-15T04:01:01.285Z,2025-12-15,10,manual,list
todos/WENaj13RWJSra5tVQdBe/sessions/incQVQ4TJqgJMRJjkbdk,incQVQ4TJqgJMRJjkbdk,2025-12-15T00:51:52.416Z,2025-12-15,10,manual,list
todos/WENaj13RWJSra5tVQdBe/sessions/k6kxSfFl68Vn2AJE8OzE,k6kxSfFl68Vn2AJE8OzE,2025-12-17T00:43:28.927Z,2025-12-17,5,manual,list
