__docPath,__docId,createdAt,date,minutes,source,trigger
todos/uQW6hsvE1slri1CR9ckl/sessions/CPwcMFdRO0yl3ChcPki3,CPwcMFdRO0yl3ChcPki3,2025-11-26T05:23:25.068Z,2025-11-26,60,manual,list
todos/uQW6hsvE1slri1CR9ckl/sessions/KBJF1AQsZsk6m0Bx7vlp,KBJF1AQsZsk6m0Bx7vlp,2025-12-05T23:51:30.284Z,2025-12-06,60,manual,list
todos/uQW6hsvE1slri1CR9ckl/sessions/cI6pSX1xDpZnw0d9AL6n,cI6pSX1xDpZnw0d9AL6n,2025-12-09T04:21:52.484Z,2025-12-09,30,manual,list
todos/uQW6hsvE1slri1CR9ckl/sessions/k6IQwFWRLmaTgOCrn8ka,k6IQwFWRLmaTgOCrn8ka,2025-11-19T07:55:46.600Z,2025-11-19,60,manual,list
