__docPath,__docId,createdAt,date,minutes,source,trigger
todos/FrKR9YHUny2uhjQreXpe/sessions/OMhiZfVQ1l8E4HmDd8WJ,OMhiZfVQ1l8E4HmDd8WJ,2025-11-17T08:42:00.152Z,2025-11-17,15,manual,list
